C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_48_862.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_48_862.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_48_862.jpg,0,0.02489361,0,7.345728
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_48_930.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_48_930.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_48_930.jpg,0,0.1994227,0,7.390754
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_48_997.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_48_997.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_48_997.jpg,0,0.4405887,0,7.656531
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_49_065.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_49_065.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_49_065.jpg,-0.15,0.614377,0,7.999459
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_49_133.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_49_133.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_49_133.jpg,-0.3,0.79992,0,8.457556
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_49_201.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_49_201.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_49_201.jpg,0,1,0,9.27691
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_49_268.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_49_268.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_49_268.jpg,0,1,0,9.946382
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_49_336.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_49_336.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_49_336.jpg,0,1,0,10.83345
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_49_404.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_49_404.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_49_404.jpg,0,1,0,11.59315
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_49_471.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_49_471.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_49_471.jpg,-0.05,1,0,11.90324
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_49_538.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_49_538.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_49_538.jpg,-0.25,1,0,13.02396
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_49_608.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_49_608.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_49_608.jpg,-0.4,1,0,13.70556
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_49_677.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_49_677.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_49_677.jpg,0,1,0,14.54572
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_49_745.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_49_745.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_49_745.jpg,0,1,0,14.9636
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_49_814.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_49_814.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_49_814.jpg,0,1,0,15.81936
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_49_883.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_49_883.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_49_883.jpg,0,1,0,16.66477
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_49_951.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_49_951.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_49_951.jpg,0,1,0,17.06696
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_50_019.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_50_019.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_50_019.jpg,-0.05,1,0,17.9189
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_50_089.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_50_089.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_50_089.jpg,-0.2,1,0,18.69901
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_50_158.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_50_158.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_50_158.jpg,0,1,0,19.45522
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_50_225.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_50_225.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_50_225.jpg,0,1,0,19.93574
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_50_295.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_50_295.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_50_295.jpg,0,1,0,20.75668
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_50_364.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_50_364.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_50_364.jpg,-0.1,1,0,21.43226
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_50_433.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_50_433.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_50_433.jpg,-0.25,1,0,21.9521
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_50_503.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_50_503.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_50_503.jpg,0,1,0,22.71116
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_50_572.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_50_572.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_50_572.jpg,0,1,0,23.31455
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_50_641.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_50_641.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_50_641.jpg,-0.15,1,0,24.08577
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_50_710.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_50_710.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_50_710.jpg,-0.3,1,0,24.63081
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_50_779.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_50_779.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_50_779.jpg,0,1,0,25.34474
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_50_848.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_50_848.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_50_848.jpg,0,1,0,25.91205
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_50_916.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_50_916.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_50_916.jpg,-0.15,1,0,26.66686
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_50_983.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_50_983.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_50_983.jpg,-0.3,1,0,27.19988
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_51_052.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_51_052.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_51_052.jpg,0,1,0,27.73394
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_51_119.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_51_119.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_51_119.jpg,-0.05,1,0,28.47372
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_51_189.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_51_189.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_51_189.jpg,-0.2,1,0,29.01872
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_51_257.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_51_257.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_51_257.jpg,0,1,0,29.72098
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_51_324.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_51_324.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_51_324.jpg,-0.05,1,0,30.18626
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_51_391.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_51_391.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_51_391.jpg,-0.2,1,0,30.18386
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_51_458.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_51_458.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_51_458.jpg,0,1,0,30.18998
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_51_525.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_51_525.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_51_525.jpg,-0.05,1,0,30.19007
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_51_592.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_51_592.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_51_592.jpg,-0.2,1,0,30.18181
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_51_659.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_51_659.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_51_659.jpg,0,1,0,30.18936
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_51_729.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_51_729.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_51_729.jpg,0,1,0,30.19014
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_51_799.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_51_799.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_51_799.jpg,-0.15,1,0,30.18575
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_51_866.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_51_866.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_51_866.jpg,-0.3,1,0,30.171
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_51_936.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_51_936.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_51_936.jpg,0,1,0,30.18908
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_52_005.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_52_005.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_52_005.jpg,0,1,0,30.18921
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_52_073.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_52_073.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_52_073.jpg,0,1,0,30.18999
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_52_140.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_52_140.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_52_140.jpg,0,1,0,30.18976
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_52_209.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_52_209.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_52_209.jpg,-0.05,1,0,30.18998
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_52_276.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_52_276.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_52_276.jpg,-0.25,1,0,30.17577
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_52_344.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_52_344.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_52_344.jpg,0,1,0,30.18344
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_52_413.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_52_413.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_52_413.jpg,0,1,0,30.18957
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_52_481.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_52_481.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_52_481.jpg,0,1,0,30.19012
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_52_549.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_52_549.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_52_549.jpg,0,1,0,30.19027
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_52_616.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_52_616.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_52_616.jpg,0,1,0,30.1903
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_52_684.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_52_684.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_52_684.jpg,0,1,0,30.19032
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_52_752.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_52_752.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_52_752.jpg,0,1,0,30.19029
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_52_821.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_52_821.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_52_821.jpg,0,1,0,30.19045
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_52_891.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_52_891.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_52_891.jpg,0,1,0,30.19031
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_52_958.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_52_958.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_52_958.jpg,0,1,0,30.19029
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_53_024.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_53_024.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_53_024.jpg,0,1,0,30.19029
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_53_093.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_53_093.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_53_093.jpg,-0.1,1,0,30.18768
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_53_160.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_53_160.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_53_160.jpg,0,1,0,30.19036
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_53_228.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_53_228.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_53_228.jpg,-0.15,1,0,30.18468
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_53_296.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_53_296.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_53_296.jpg,0,1,0,30.19087
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_53_364.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_53_364.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_53_364.jpg,-0.05,1,0,30.19002
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_53_432.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_53_432.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_53_432.jpg,-0.2,1,0,30.18238
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_53_500.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_53_500.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_53_500.jpg,-0.4,1,0,30.15983
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_53_570.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_53_570.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_53_570.jpg,0,1,0,30.18743
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_53_641.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_53_641.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_53_641.jpg,0,1,0,30.18981
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_53_709.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_53_709.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_53_709.jpg,-0.15,1,0,30.18687
C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\center_2018_10_18_02_27_53_777.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\left_2018_10_18_02_27_53_777.jpg,C:\Users\Asus\Desktop\DATA_TRAINCAR\IMG\right_2018_10_18_02_27_53_777.jpg,0,1,0,30.18974
